NL,"Radio, television and communication equipment and apparatus (32)",129008.66789093243
DE,"Financial intermediation services, except insurance and pension funding services (65)",128955.73064529787
FR,Fish products,128647.15921534458
CA-NB,Deposit intermediation services indirectly measured (FISIM),128459.90524941465
PT,Post and telecommunication services (64),127557.16484688355
SE,Beverages,127368.63433272528
CA-QC,Poultry,127351.49978185858
CA-SK,Property insurance services,126538.32592478584
WE,Ceramic goods,126499.60764877698
CA-NS,Recreational vehicle park and recreational camp services,126275.24784642337
AU,Education services (80),126011.38729275661
CA-SK,"Textile products, n.e.c.",125968.92172044248
DE,Leather and leather products (19),125954.16024492384
PL,Meat animals nec,125862.07071104604
CA-AB,Flour and other grain mill products,125533.97592142543
CA-NS,Wholesale margins - petroleum and petroleum products,125483.42521962879
FI,Hotel and restaurant services (55),125346.9735196214
WA,Sea and coastal water transportation services,124867.06551808609
US,Biodiesels,124667.77470607655
CA-NS,Vehicle insurance services,124395.95194661454
CA-NS,"Solid fuel products, n.e.c.",124201.77282307432
SI,Services auxiliary to financial intermediation (67),124049.13991646122
CA-NS,Postal services,123691.91941983119
KR,Fish and other fishing products; services incidental of fishing (05),123655.31950649893
GB,Crops nec,123412.43976501623
WL,Leather and leather products (19),123088.44470579093
IT,Office machinery and computers (30),123056.05080432493
RU,Other business services (74),123014.43407460586
PL,Real estate services (70),122260.57004357278
EE,Services auxiliary to financial intermediation (67),121656.29038848945
CA-NS,Security brokerage and securities dealing services,121601.88998676956
CA-BC,"Men's, women's, boys' and girls' clothing",121423.54516152773
CN,Education services (80),121342.44308342272
CA-AB,Other converted paper products,121228.03512606655
CA-NS,"Chemical products, n.e.c.",121192.33588102735
CA-MB,Property insurance services,120876.99655359662
IT,Meat animals nec,120683.35723772485
WM,Crops nec,119922.34246738153
ZA,products of Vegetable oils and fats,119898.10734673277
IT,Other business services (74),119339.55784950085
CA-NT,Alcoholic beverages for immediate consumption,119240.79681603814
CA-NL,Butter and dry and canned dairy products,119174.15862832665
RO,Other transport equipment (35),119093.96220570158
PT,"Recreational, cultural and sporting services (92)",119023.00768765809
AU,Electrical machinery and apparatus n.e.c. (31),118673.80448959713
IT,"Recreational, cultural and sporting services (92)",118484.8181262958
ES,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),118247.45919398242
SI,"Medical, precision and optical instruments, watches and clocks (33)",118154.80227098805
CA-NL,Postal services,118108.86232587225
CH,Textiles (17),117833.98764818716
PL,Transportation services via pipelines,117821.35287746793
CH,Machinery and equipment n.e.c. (29),117314.15304384402
IN,Other business services (74),116868.58572589337
PT,Meat products nec,116402.94702044013
AU,products of Vegetable oils and fats,116288.3359903344
CA-PE,Amusement and recreational services,116252.7556415031
WL,Dairy products,115636.7722534331
CA-AB,Other animal feed,115513.16126734555
SI,Wearing apparel; furs (18),115361.80297161227
PT,Other transport equipment (35),115273.46944425508
HR,Furniture; other manufactured goods n.e.c. (36),115272.60774261707
CA-NB,Wholesale margins - miscellaneous products,115137.6042271148
CA-NB,Electricity,114948.27816900179
CA-SK,Health and accident insurance services,114702.99252203049
NL,Fish products,114674.31298986662
CA-AB,Heritage institution services,114370.89232352575
MX,"Plastics, basic",114150.86391336184
RU,Real estate services (70),114095.67198750739
NL,"Recreational, cultural and sporting services (92)",113853.05470430235
CA-ON,"Light gauge metal containers, crowns and closures",113336.06594128995
CA-BC,Retail margins - automotive fuels,113313.05574643705
JP,Post and telecommunication services (64),113114.40447793747
CN,Membership organisation services n.e.c. (91),113071.97817626817
ID,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),113053.52969742275
GB,Other non-metallic mineral products,113034.44307422075
KR,"Plastics, basic",112716.83115512585
CH,"Radio, television and communication equipment and apparatus (32)",112605.7571104411
IT,Computer and related services (72),112514.09245585802
PT,Services auxiliary to financial intermediation (67),112504.22402442362
WL,"Fabricated metal products, except machinery and equipment (28)",112226.7847488626
AT,Dairy products,112156.27011030205
PT,"Motor vehicles, trailers and semi-trailers (34)",112132.13179215258
RO,"Fabricated metal products, except machinery and equipment (28)",112119.79245877486
FI,Post and telecommunication services (64),111784.61181282463
BG,Beverages,111661.73615365187
CA-PE,Retail margins - automotive fuels,111654.57481192777
LT,Textiles (17),111611.45361395029
CA-NB,Aviation fuel,111515.41483241686
LU,Education services (80),110839.09323735375
PL,Lubricants,110792.26361237899
MX,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",110589.29281936817
CA-MB,Retail margins - food and beverages,110577.76257092337
CA-ON,"Motor vehicle interior trim, seats and seat parts",110387.81923752633
CA-SK,Repair and maintenance services (except for buildings and transportation equipment),110121.6584482368
JP,Membership organisation services n.e.c. (91),109882.96843316984
CZ,Meat animals nec,109243.8926806412
CA-NL,"Custom manufacturing services (except printing, finishing of textiles and metals)",108868.50581752791
IE,Other land transportation services,108606.17721816995
CA-NB,Dental services,108600.89469182609
CA-NS,"Wholesale margins - machinery, equipment and supplies",108371.34763820659
SE,Other land transportation services,108229.90963613876
CH,Printed matter and recorded media (22),107328.41273780717
CA-NS,Non-metallic minerals (except diamonds),107087.81296718073
BG,Post and telecommunication services (64),106441.89314894949
BG,"Insurance and pension funding services, except compulsory social security services (66)",106254.4849320288
CA-NL,"Courier, parcel, and local messenger and delivery services",106156.9238975263
CZ,Post and telecommunication services (64),105740.62949907804
CA-SK,Other health practitioner services,105253.01700804102
RU,Beverages,105191.49787047735
SE,Wearing apparel; furs (18),105104.15652911096
WM,Paraffin Waxes,104942.56935545157
ES,"Insurance and pension funding services, except compulsory social security services (66)",104815.62483585074
CA-MB,"Ice cream, sherbet and similar frozen desserts",104753.48536958666
MX,Products of meat pigs,104524.599135114
GR,Hotel and restaurant services (55),103888.31624869103
CA-BC,"Wood products, n.e.c.",103888.0744546343
ES,"Radio, television and communication equipment and apparatus (32)",103779.93979247172
ES,Other non-metallic mineral products,103521.42479139616
CA-SK,Wholesale margins - miscellaneous products,103476.86283564907
TR,Aluminium and aluminium products,103418.1441911703
CA-MB,Other converted paper products,103031.87219208227
BG,"Medical, precision and optical instruments, watches and clocks (33)",102729.92152788992
SK,Other transport equipment (35),102632.87484520668
WA,Sugar,102437.55176520998
RO,"Insurance and pension funding services, except compulsory social security services (66)",102239.70082128778
HU,Non-specified Petroleum Products,102165.91833036307
TW,Ceramic goods,101873.94491436188
NL,Education services (80),101784.58396917905
CA-ON,Hogs,101765.63232044868
CA-NS,Hospital services,101656.83005058212
LT,Dairy products,101638.85140187513
CA-BC,Books,101497.13527518332
NL,Transportation services via pipelines,101408.01648285176
LV,Wearing apparel; furs (18),101135.32383071275
CA-NS,"Processed meat products, other miscellaneous meats and animal by-products",100885.55591315575
WL,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),100738.92201352009
WL,Other non-metallic mineral products,100625.03931180884
CA-NL,Motor vehicle repair and maintenance services,100485.52377346417
CA-BC,"Flour mixes, dough and dry pasta",100331.52415960857
WA,Kerosene Type Jet Fuel,100329.49505102602
CA-NB,"Wholesale margins - machinery, equipment and supplies",100007.629427348
SE,Services auxiliary to financial intermediation (67),99754.82970025123
WM,Dairy products,99610.45617233554
AU,Machinery and equipment n.e.c. (29),99352.29438375618
CA-BC,Health and accident insurance services,99095.49975480784
US,Renting services of machinery and equipment without operator and of personal and household goods (71),98680.14214080936
LU,"Fabricated metal products, except machinery and equipment (28)",98538.11650010709
AU,Rubber and plastic products (25),98479.35955279408
MT,"Insurance and pension funding services, except compulsory social security services (66)",97768.7249613649
WL,Products of meat poultry,97480.56780107433
WL,Machinery and equipment n.e.c. (29),97001.58613395275
SK,Food products nec,96984.1038427638
CH,Other non-metallic mineral products,96785.20498739323
SK,Beverages,96760.12805585394
CA-NL,Road transportation services for specialized freight,96523.27632357487
ES,Other business services (74),96510.83815193993
AU,Crops nec,96385.77488219742
AT,Textiles (17),96344.5460621903
PL,Crops nec,96235.37055404345
CA-BC,Breakfast cereal and other cereal products,96021.84341128379
CA-ON,Navigational and guidance instruments,95982.65253517978
CA-AB,"Custom manufacturing services (except printing, finishing of textiles and metals)",95697.84761130612
HU,Meat animals nec,95670.31576581999
BR,Crops nec,95622.80898444798
FI,Textiles (17),95541.60550166189
KR,"Financial intermediation services, except insurance and pension funding services (65)",95383.89604602549
TR,Leather and leather products (19),95340.52745317588
CA-NB,"Industrial and commercial fans, blowers and air purification equipment",95225.41368310334
WF,Natural Gas Liquids,95188.66815446358
RO,Beverages,95051.59177548652
CA-BC,Admissions to live performing arts performances,94894.0170197332
CA-SK,Non-depository credit intermediation services - explicit charges (fees),94754.60971559577
WL,Office machinery and computers (30),94720.35284677657
CN,Liquefied Petroleum Gases (LPG),94603.9629628146
CA-BC,Repair and maintenance services (except for buildings and transportation equipment),94570.93955278331
EE,Wearing apparel; furs (18),94385.906721256
CA-NS,Parking services,94180.95694597287
CA-SK,Wholesale margins - building materials and supplies,93731.77232909112
CA-NB,"Textile products, n.e.c.",93484.4681443149
BR,Post and telecommunication services (64),92708.92760185894
WA,Textiles waste for treatment: landfill,92620.92814183512
